@relation blinks6
@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute f36 numeric
@attribute f37 numeric
@attribute f38 numeric
@attribute f39 numeric
@attribute f40 numeric
@attribute f41 numeric
@attribute f42 numeric
@attribute f43 numeric
@attribute f44 numeric
@attribute f45 numeric
@attribute f46 numeric
@attribute f47 numeric
@attribute f48 numeric
@attribute f49 numeric
@attribute f50 numeric
@attribute f51 numeric
@attribute f52 numeric
@attribute f53 numeric
@attribute f54 numeric
@attribute f55 numeric
@attribute f56 numeric
@attribute f57 numeric
@attribute f58 numeric
@attribute f59 numeric
@attribute f60 numeric
@attribute clase {0, 1, 2}
@data
0.01379,0.082816,0.092009,0.096683,0.14081,0.10817,0.074772,0.076687,0.085574,0.05447,0.03187,0.030414,0.024209,0.021221,0.019229,0.015935,0.011415,0.0131,0.0068184,0,0.019536,0.1451,0.1461,0.15452,0.096989,0.07822,0.068184,0.068567,0.072933,0.041217,0.026124,0.024898,0.022217,0.015169,0.013254,0.0069716,0,0,0,0,0.0773,0.2057,0.18754,0.084348,0.070405,0.062285,0.062208,0.060829,0.075002,0.032177,0.022524,0.034398,0.018616,0.0066651,0,0,0,0,0,0,0
0.012717,0.083276,0.092469,0.092546,0.13698,0.11591,0.076381,0.075232,0.08611,0.054011,0.03233,0.030031,0.023826,0.021528,0.018923,0.016931,0.011032,0.013637,0.0061289,0,0.01785,0.14686,0.14311,0.15337,0.10082,0.076917,0.068643,0.067877,0.073776,0.041523,0.026354,0.024515,0.023443,0.01425,0.014556,0.0061289,0,0,0,0,0.067494,0.19712,0.20095,0.082357,0.074236,0.060216,0.063204,0.05899,0.081131,0.029495,0.023519,0.034092,0.020915,0.0062821,0,0,0,0,0,0,0
0.014403,0.083506,0.094308,0.093159,0.14196,0.10925,0.07799,0.075002,0.083812,0.053244,0.031181,0.031793,0.023596,0.021221,0.018846,0.015858,0.010113,0.01402,0.0067417,0,0.020915,0.14763,0.14441,0.15307,0.096989,0.079139,0.06826,0.068413,0.071861,0.041446,0.025971,0.023979,0.022983,0.01356,0.014709,0.0066651,0,0,0,0,0.086494,0.2103,0.17444,0.086953,0.070788,0.061365,0.062438,0.055083,0.079828,0.030644,0.021528,0.031793,0.022983,0.0053628,0,0,0,0,0,0,0
0.015475,0.077147,0.097066,0.097755,0.13185,0.11384,0.075002,0.078066,0.078756,0.056769,0.035854,0.03141,0.024056,0.021451,0.019459,0.015552,0.010955,0.012181,0.0073546,0,0.019229,0.14855,0.14564,0.15629,0.09086,0.078526,0.06803,0.068873,0.071018,0.042442,0.028346,0.023136,0.024822,0.01379,0.013867,0.0065885,0,0,0,0,0.071861,0.21466,0.18042,0.083736,0.069946,0.063357,0.065272,0.057381,0.079752,0.030874,0.024362,0.030721,0.019076,0.0085804,0,0,0,0,0,0,0
0.014326,0.078986,0.097525,0.092546,0.13736,0.11185,0.0773,0.076764,0.081207,0.0547,0.034092,0.031564,0.024286,0.021528,0.01854,0.015552,0.011721,0.013254,0.006895,0,0.019995,0.14908,0.14296,0.15529,0.094538,0.07776,0.06895,0.066958,0.069486,0.044664,0.028882,0.023673,0.023366,0.01356,0.014096,0.0067417,0,0,0,0,0.077837,0.20685,0.18065,0.086187,0.073546,0.061672,0.060982,0.060599,0.075538,0.032713,0.023903,0.033556,0.018923,0.0070482,0,0,0,0,0,0,0
0.016471,0.078603,0.098675,0.094308,0.13468,0.11093,0.075615,0.078603,0.081897,0.055007,0.032636,0.03233,0.023596,0.021145,0.019153,0.014939,0.012641,0.012411,0.0063587,0,0.019383,0.14885,0.14671,0.1569,0.093005,0.076228,0.068337,0.068337,0.068643,0.044128,0.028193,0.023443,0.023136,0.014326,0.0131,0.007278,0,0,0,0,0.081361,0.2201,0.16985,0.084425,0.0737,0.062055,0.058454,0.055926,0.078066,0.032177,0.023979,0.032406,0.01808,0.0094231,0,0,0,0,0,0,0
0.015552,0.079062,0.093695,0.098368,0.13353,0.11116,0.076304,0.07776,0.081054,0.05539,0.034705,0.032253,0.023826,0.020762,0.019995,0.014939,0.012871,0.012258,0.0065119,0,0.019995,0.14648,0.14495,0.15866,0.092546,0.079216,0.067724,0.068567,0.06872,0.044204,0.027886,0.02306,0.024439,0.014479,0.012488,0.0065885,0,0,0,0,0.071708,0.21229,0.18049,0.088256,0.072167,0.064813,0.057611,0.059373,0.076228,0.032943,0.024209,0.033862,0.01808,0.0079675,0,0,0,0,0,0,0
0.015475,0.079982,0.097066,0.095687,0.13261,0.10955,0.076304,0.078756,0.078756,0.058607,0.033019,0.032177,0.024209,0.020915,0.019536,0.014862,0.013177,0.013713,0.0055926,0,0.019612,0.14694,0.1484,0.15506,0.093388,0.078373,0.067724,0.067954,0.068643,0.043515,0.028729,0.023136,0.024056,0.014173,0.015169,0.0051329,0,0,0,0,0.076917,0.21122,0.17797,0.087796,0.071095,0.063051,0.061595,0.057075,0.076381,0.031793,0.024286,0.033249,0.02237,0.0052095,0,0,0,0,0,0,0
0.016088,0.079292,0.096376,0.09584,0.13813,0.10634,0.076304,0.079982,0.080518,0.05516,0.032713,0.031947,0.024286,0.020915,0.020532,0.013867,0.012717,0.012488,0.0065119,0,0.021068,0.14717,0.14441,0.15529,0.093235,0.078373,0.06826,0.069256,0.067647,0.044358,0.029419,0.022753,0.025128,0.014326,0.012871,0.0064353,0,0,0,0,0.076764,0.21581,0.17766,0.089252,0.064736,0.063587,0.061289,0.058301,0.076151,0.032023,0.024669,0.034781,0.018923,0.0060522,0,0,0,0,0,0,0
0.016395,0.078679,0.094461,0.094308,0.1343,0.11461,0.074542,0.076534,0.080518,0.058377,0.034858,0.031487,0.02329,0.020608,0.020225,0.015169,0.012794,0.012181,0.0065119,0.00015322,0.020225,0.14916,0.14594,0.15299,0.094691,0.076994,0.067724,0.069026,0.070099,0.042979,0.028193,0.02329,0.024209,0.014556,0.01356,0.0063587,0,0,0,0,0.076458,0.21083,0.18616,0.080365,0.068796,0.061748,0.061825,0.061518,0.076611,0.032253,0.023903,0.031027,0.024439,0.0040604,0,0,0,0,0,0,0
0.015399,0.079828,0.094308,0.094691,0.13828,0.1081,0.076381,0.074925,0.081514,0.059297,0.034245,0.030721,0.024975,0.020915,0.019842,0.014786,0.011721,0.013177,0.0067417,0.00015322,0.018846,0.14947,0.14694,0.15414,0.093159,0.076917,0.069946,0.068567,0.068567,0.043208,0.029035,0.02237,0.023979,0.014862,0.013713,0.0062821,0,0,0,0,0.076841,0.20708,0.18072,0.087336,0.071784,0.061212,0.060369,0.059833,0.078449,0.031257,0.023673,0.029495,0.025128,0.0068184,0,0,0,0,0,0,0
0.020302,0.07799,0.090554,0.096453,0.13867,0.11009,0.075232,0.079062,0.080441,0.05516,0.034092,0.031334,0.023673,0.020685,0.020455,0.014633,0.012104,0.0131,0.0058224,0.00015322,0.021604,0.14748,0.14625,0.15292,0.096836,0.075768,0.070942,0.067341,0.068567,0.043362,0.026967,0.0226,0.024132,0.014939,0.013943,0.0063587,0,0,0,0,0.081437,0.21206,0.17383,0.090171,0.069409,0.060906,0.061059,0.060599,0.077224,0.029495,0.023443,0.029648,0.025665,0.0050563,0,0,0,0,0,0,0
0.018923,0.078449,0.088945,0.097449,0.14257,0.1058,0.074312,0.080671,0.080518,0.056692,0.033096,0.032023,0.023136,0.020302,0.021604,0.014786,0.011721,0.01333,0.0054394,0.00022983,0.019842,0.14916,0.14893,0.15192,0.094921,0.075691,0.072167,0.066881,0.06872,0.043592,0.026507,0.02283,0.024669,0.014326,0.013867,0.005899,7.6611e-05,0,0,0,0.077607,0.21612,0.17283,0.090171,0.068107,0.06374,0.062744,0.05922,0.074772,0.031257,0.024362,0.030644,0.023443,0.0049797,0,0,0,0,0,0,0
0.019306,0.07822,0.089558,0.099058,0.13476,0.11331,0.074772,0.080518,0.07753,0.057152,0.033402,0.031947,0.02306,0.020378,0.021145,0.014326,0.012717,0.012871,0.0057458,0.00022983,0.021298,0.14748,0.14694,0.15414,0.097372,0.074849,0.070252,0.066498,0.068796,0.044204,0.026967,0.022447,0.023826,0.014939,0.013943,0.0059756,7.6611e-05,0,0,0,0.077683,0.21191,0.17904,0.088868,0.069792,0.059143,0.062285,0.059143,0.076687,0.030568,0.023903,0.028346,0.027656,0.0049797,0,0,0,0,0,0,0
0.019459,0.07776,0.092316,0.097985,0.13545,0.1104,0.075079,0.082127,0.081284,0.053244,0.033019,0.031717,0.023826,0.020072,0.020762,0.014479,0.012564,0.013024,0.0052861,0.00015322,0.020762,0.1484,0.14916,0.15246,0.095304,0.076381,0.072474,0.064966,0.067724,0.043668,0.02781,0.021681,0.024132,0.015552,0.013713,0.0058224,0,0,0,0,0.082433,0.22049,0.16893,0.086953,0.066958,0.061595,0.065962,0.060216,0.071861,0.031257,0.024745,0.028652,0.025128,0.0048265,0,0,0,0,0,0,0
0.013177,0.081897,0.097066,0.095457,0.12717,0.11882,0.076304,0.078296,0.078679,0.057841,0.034015,0.030874,0.023366,0.020455,0.020838,0.013713,0.012564,0.01333,0.0059756,0.00015322,0.018463,0.14962,0.14725,0.15728,0.092852,0.077837,0.071937,0.066958,0.065885,0.042442,0.027273,0.024362,0.023213,0.01425,0.014403,0.0059756,0,0,0,0,0.072857,0.22631,0.1723,0.087796,0.066728,0.063434,0.060216,0.061748,0.07278,0.029878,0.025435,0.02758,0.02758,0.0053628,0,0,0,0,0,0,0
0.013483,0.078373,0.09607,0.095763,0.13483,0.11698,0.074159,0.078679,0.07776,0.058301,0.033556,0.032253,0.023979,0.020225,0.019383,0.014862,0.011798,0.013943,0.0054394,0.00015322,0.01877,0.14985,0.14686,0.1592,0.093082,0.076841,0.069563,0.065272,0.067877,0.043821,0.02781,0.02237,0.023903,0.014173,0.014939,0.0056692,0,0,0,0,0.075921,0.2188,0.17636,0.088102,0.068337,0.063051,0.060369,0.059756,0.072627,0.0321,0.025052,0.030185,0.024592,0.0047499,0,0,0,0,0,0,0
0.015782,0.079062,0.097142,0.094921,0.13545,0.11813,0.074083,0.077147,0.076228,0.057228,0.034551,0.031334,0.024209,0.020225,0.019612,0.014556,0.011492,0.012717,0.0059756,0.00015322,0.020302,0.15154,0.14548,0.15866,0.094155,0.076611,0.071937,0.063051,0.067111,0.043055,0.028423,0.021374,0.024132,0.014173,0.013713,0.0062055,7.6611e-05,0,0,0,0.085268,0.21313,0.17781,0.085268,0.067647,0.061595,0.061748,0.061901,0.073087,0.029878,0.024592,0.031104,0.022141,0.0048265,0,0,0,0,0,0,0
0.015705,0.076304,0.097755,0.094997,0.13644,0.1143,0.076611,0.075921,0.076841,0.059527,0.034398,0.031104,0.023749,0.021221,0.019689,0.014786,0.011109,0.01425,0.0051329,0.00015322,0.018846,0.15192,0.14502,0.15736,0.09653,0.075615,0.071631,0.064736,0.067264,0.042979,0.02804,0.022524,0.02306,0.013867,0.015016,0.005516,7.6611e-05,0,0,0,0.079216,0.20478,0.18325,0.089481,0.067647,0.06443,0.062438,0.060369,0.07347,0.031564,0.024745,0.028882,0.025205,0.00452,0,0,0,0,0,0,0
0.016625,0.080441,0.093542,0.095993,0.13928,0.11231,0.075462,0.076381,0.078756,0.057075,0.034245,0.031257,0.022907,0.02237,0.01854,0.015016,0.010572,0.014633,0.00452,7.6611e-05,0.019383,0.15016,0.15008,0.1559,0.093388,0.076228,0.070635,0.066038,0.066728,0.043132,0.028116,0.024745,0.021604,0.01333,0.015705,0.0048265,0,0,0,0,0.088562,0.21895,0.16418,0.086647,0.069409,0.060752,0.060752,0.064889,0.073623,0.028116,0.025128,0.03233,0.022677,0.0039838,0,0,0,0,0,0,0
0.011492,0.084655,0.089481,0.10404,0.1284,0.12327,0.074925,0.074083,0.078449,0.056845,0.035088,0.030338,0.0226,0.021374,0.020685,0.015629,0.010955,0.012564,0.0051329,0,0.020762,0.14794,0.1497,0.15636,0.093388,0.079139,0.071401,0.06803,0.062897,0.042596,0.028576,0.022677,0.02237,0.01402,0.013713,0.0064353,0,0,0,0,0.083123,0.2034,0.17996,0.090018,0.0773,0.056922,0.065809,0.059143,0.071401,0.030798,0.024132,0.031717,0.021374,0.0049031,0,0,0,0,0,0,0
0.011109,0.083506,0.091167,0.10182,0.13039,0.11921,0.078526,0.072933,0.078909,0.055083,0.03708,0.029572,0.023136,0.021834,0.021604,0.013177,0.011568,0.012947,0.0064353,0,0.018693,0.15108,0.14441,0.1595,0.092086,0.079905,0.070635,0.067494,0.066115,0.041753,0.02712,0.024209,0.022217,0.014786,0.012947,0.0070482,0,0,0,0,0.080518,0.20922,0.17812,0.091856,0.070252,0.059527,0.065809,0.058607,0.069946,0.032789,0.024056,0.031717,0.0226,0.0049797,0,0,0,0,0,0,0
0.011875,0.085038,0.088026,0.10212,0.13146,0.11921,0.077607,0.070558,0.081973,0.055773,0.037309,0.029419,0.022753,0.022753,0.020608,0.013637,0.011798,0.012947,0.0051329,0,0.018463,0.15177,0.14809,0.15675,0.09109,0.079139,0.069716,0.068567,0.065809,0.0416,0.027503,0.025588,0.021604,0.014709,0.013867,0.0057458,0,0,0,0,0.089481,0.19735,0.18325,0.088332,0.069716,0.058301,0.067264,0.059986,0.069869,0.033019,0.024745,0.028423,0.024898,0.0053628,0,0,0,0,0,0,0
0.011951,0.083046,0.095074,0.099977,0.1274,0.12173,0.07707,0.07255,0.080518,0.05424,0.03662,0.028882,0.024132,0.021298,0.020915,0.014096,0.011798,0.012411,0.0060522,0.00022983,0.021451,0.14985,0.14579,0.15353,0.095687,0.079752,0.069792,0.064889,0.067341,0.042749,0.027197,0.024362,0.022983,0.014403,0.01333,0.0067417,0.00015322,0,0,0,0.091626,0.19896,0.18241,0.089788,0.069486,0.058454,0.065809,0.060599,0.066881,0.034015,0.02306,0.031104,0.022524,0.0052861,0,0,0,0,0,0,0
0.012258,0.084655,0.092852,0.0999,0.13415,0.11262,0.078756,0.072091,0.08205,0.054317,0.036237,0.028806,0.024056,0.021068,0.022524,0.012488,0.011951,0.0131,0.0061289,0,0.020762,0.15031,0.14671,0.15269,0.094078,0.079905,0.069333,0.066651,0.066958,0.043975,0.027197,0.024439,0.022753,0.014403,0.013483,0.0063587,0,0,0,0,0.088945,0.20302,0.17981,0.088485,0.069869,0.056539,0.062744,0.064353,0.068184,0.034858,0.023903,0.030108,0.021145,0.0080441,0,0,0,0,0,0,0
0.011185,0.083199,0.095151,0.099134,0.12932,0.11913,0.078756,0.072704,0.080748,0.054317,0.036773,0.028806,0.023596,0.020302,0.021987,0.014326,0.012258,0.012564,0.0052095,0.00053628,0.021834,0.14794,0.14541,0.1569,0.094844,0.079369,0.068873,0.066651,0.066268,0.043592,0.026814,0.024209,0.022753,0.014556,0.01379,0.0059756,0.00022983,0,0,0,0.087873,0.207,0.17506,0.085727,0.074236,0.059527,0.062744,0.061978,0.06849,0.034628,0.02329,0.030031,0.021298,0.0081207,0,0,0,0,0,0,0
0.012794,0.085191,0.09178,0.10189,0.13009,0.11706,0.080058,0.071708,0.078066,0.055466,0.037999,0.028882,0.022294,0.020455,0.021757,0.01425,0.012794,0.011798,0.0051329,0.00053628,0.02283,0.14702,0.14832,0.15483,0.094538,0.080211,0.068567,0.065426,0.066881,0.043821,0.026584,0.023979,0.022447,0.015169,0.013637,0.0053628,0.00038305,0,0,0,0.088792,0.21076,0.17559,0.081973,0.075921,0.060522,0.061518,0.060752,0.067954,0.033556,0.022907,0.030721,0.021834,0.006895,0.00030644,0,0,0,0,0,0
0.013254,0.0773,0.093618,0.099058,0.13185,0.12166,0.078756,0.071325,0.080135,0.05922,0.035241,0.029878,0.022753,0.020915,0.019689,0.014939,0.012104,0.012871,0.0052095,0.00022983,0.019076,0.14387,0.14809,0.15774,0.097832,0.079445,0.070405,0.067877,0.066192,0.042366,0.026201,0.024439,0.022217,0.014633,0.013867,0.0057458,0,0,0,0,0.076151,0.20532,0.18869,0.086647,0.06849,0.062897,0.060982,0.062591,0.072397,0.033479,0.024515,0.034858,0.01831,0.0046733,0,0,0,0,0,0,0
0.012564,0.079139,0.093159,0.1012,0.13652,0.11767,0.07776,0.069486,0.081361,0.056386,0.036697,0.029648,0.022447,0.019919,0.021145,0.014096,0.011951,0.013483,0.0051329,0.00022983,0.015169,0.15292,0.14579,0.15973,0.093848,0.080058,0.068413,0.067954,0.066345,0.042366,0.025971,0.024056,0.023366,0.014403,0.014403,0.0052095,0,0,0,0,0.0737,0.20294,0.18647,0.091014,0.072321,0.061748,0.058837,0.063817,0.075002,0.031181,0.023749,0.028269,0.023443,0.0075079,0,0,0,0,0,0,0
0.014862,0.078449,0.094078,0.10312,0.13146,0.1202,0.079675,0.071478,0.078832,0.055849,0.033556,0.029878,0.023443,0.020149,0.020378,0.01402,0.012411,0.013177,0.0046733,0.00030644,0.019383,0.15154,0.14433,0.15943,0.094538,0.080058,0.067264,0.069256,0.064583,0.042289,0.026354,0.024056,0.022677,0.014862,0.014403,0.0049797,0,0,0,0,0.084348,0.20815,0.17912,0.091397,0.06803,0.061901,0.061901,0.062744,0.070558,0.031181,0.022447,0.032406,0.021681,0.004137,0,0,0,0,0,0,0
0.014173,0.078603,0.092546,0.10496,0.13223,0.1189,0.077224,0.071861,0.082816,0.053857,0.034015,0.029495,0.023213,0.019919,0.020302,0.014709,0.012488,0.01333,0.0049031,0.00045966,0.018693,0.1487,0.151,0.15751,0.094538,0.078986,0.066268,0.068796,0.065272,0.041829,0.026354,0.025052,0.0226,0.014862,0.014173,0.0053628,0,0,0,0,0.081744,0.21214,0.17843,0.093542,0.066038,0.059986,0.059756,0.06328,0.070942,0.032636,0.020991,0.034551,0.020608,0.0053628,0,0,0,0,0,0,0
0.014939,0.077837,0.093159,0.10342,0.13146,0.11882,0.078526,0.071554,0.08228,0.055619,0.034168,0.029725,0.02283,0.020072,0.019229,0.015016,0.011951,0.013713,0.0052095,0.00045966,0.019766,0.14931,0.14633,0.15958,0.093005,0.080288,0.067724,0.069179,0.065502,0.041446,0.026431,0.024209,0.022677,0.014709,0.013867,0.0059756,0,0,0,0,0.081973,0.20401,0.1818,0.095227,0.06374,0.064889,0.05968,0.060676,0.073776,0.033249,0.020991,0.031181,0.023519,0.0052861,0,0,0,0,0,0,0
0.015705,0.080288,0.09109,0.10465,0.13254,0.11538,0.078986,0.069869,0.082586,0.055926,0.033939,0.030185,0.023213,0.019383,0.020225,0.014786,0.011568,0.013867,0.0052861,0.00053628,0.021374,0.1461,0.14962,0.15629,0.095151,0.078909,0.067417,0.068567,0.066575,0.041829,0.02689,0.023519,0.02329,0.014633,0.01402,0.0058224,0,0,0,0,0.084961,0.20631,0.17912,0.093159,0.065426,0.061672,0.061442,0.060906,0.073546,0.032483,0.020302,0.030874,0.023826,0.0059756,0,0,0,0,0,0,0
0.01402,0.083736,0.090707,0.10427,0.12679,0.11944,0.080211,0.072704,0.079062,0.055543,0.034705,0.031487,0.021911,0.020225,0.019153,0.015016,0.011338,0.013867,0.005516,0.00030644,0.018923,0.14732,0.15138,0.15644,0.095993,0.07776,0.067724,0.06826,0.068107,0.04045,0.027044,0.024898,0.021451,0.014403,0.013713,0.0061289,0,0,0,0,0.080594,0.21987,0.17306,0.09132,0.062055,0.06351,0.064123,0.058148,0.073929,0.03256,0.020915,0.032483,0.020608,0.0068184,0,0,0,0,0,0,0
0.015552,0.078832,0.091933,0.10289,0.1294,0.11974,0.081361,0.068567,0.082663,0.056309,0.035394,0.029878,0.022217,0.020608,0.020838,0.013407,0.011492,0.013177,0.0054394,0.00030644,0.020532,0.14801,0.14862,0.15529,0.0963,0.078832,0.067954,0.068337,0.067111,0.041906,0.027656,0.02306,0.022294,0.014096,0.01379,0.0062055,0,0,0,0,0.080594,0.21765,0.17483,0.090018,0.067647,0.062821,0.05991,0.061978,0.07301,0.032406,0.019995,0.027886,0.023519,0.0077377,0,0,0,0,0,0,0
