@relation blinks1
@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute f36 numeric
@attribute f37 numeric
@attribute f38 numeric
@attribute f39 numeric
@attribute f40 numeric
@attribute f41 numeric
@attribute f42 numeric
@attribute f43 numeric
@attribute f44 numeric
@attribute f45 numeric
@attribute f46 numeric
@attribute f47 numeric
@attribute f48 numeric
@attribute f49 numeric
@attribute f50 numeric
@attribute f51 numeric
@attribute f52 numeric
@attribute f53 numeric
@attribute f54 numeric
@attribute f55 numeric
@attribute f56 numeric
@attribute f57 numeric
@attribute f58 numeric
@attribute f59 numeric
@attribute f60 numeric
@attribute clase {0, 1, 2}
@data
0.00026575,0.0028346,0.01125,0.023031,0.019931,0.023474,0.054921,0.094074,0.21198,0.2444,0.10798,0.058907,0.032244,0.031624,0.02436,0.020374,0.016653,0.0095668,0.0099212,0.0022145,0,0.0013287,0.0085039,0.022411,0.042076,0.051555,0.10098,0.142,0.27514,0.1497,0.068739,0.047126,0.026486,0.02622,0.017362,0.011161,0.0091239,8.8582e-05,0,0,0,0.00044291,0.0088582,0.021082,0.057135,0.059261,0.099123,0.16441,0.25706,0.17282,0.056692,0.037736,0.021437,0.019399,0.011338,0.010453,0.002746,0,0,0,0
0.00026575,0.0035433,0.010187,0.024626,0.019045,0.023563,0.055098,0.098326,0.21649,0.23465,0.10904,0.060413,0.031535,0.030738,0.024626,0.020551,0.015413,0.010453,0.0090353,0.0023917,0,0.0015945,0.0078838,0.022854,0.042254,0.050846,0.10072,0.14687,0.2723,0.14749,0.071486,0.047126,0.026132,0.025246,0.016919,0.011516,0.0085039,0.00026575,0,0,0,0.00053149,0.0085924,0.019665,0.057135,0.060856,0.10089,0.16804,0.25981,0.166,0.055807,0.038267,0.021791,0.018602,0.011516,0.0095668,0.0029232,0,0,0,0
0.00017716,0.0037204,0.0095668,0.024537,0.020108,0.02312,0.055718,0.09682,0.21756,0.23891,0.10497,0.060856,0.030826,0.031447,0.024626,0.020905,0.015502,0.0098326,0.0085924,0.0022145,0,0.0015059,0.0079724,0.023208,0.042076,0.05244,0.10001,0.14953,0.27221,0.14483,0.072548,0.044822,0.027283,0.025866,0.016033,0.011161,0.0085039,0,0,0,0,0.00053149,0.0073523,0.019222,0.056338,0.064222,0.10231,0.16813,0.26194,0.15741,0.060413,0.037204,0.022943,0.019665,0.010541,0.0083267,0.0034547,0,0,0,0
0.00017716,0.0037204,0.010807,0.024094,0.019045,0.024537,0.054566,0.099743,0.21215,0.23979,0.10869,0.058995,0.031004,0.031358,0.024891,0.019931,0.015147,0.01001,0.0077952,0.0035433,0,0.0012401,0.0078838,0.024183,0.040659,0.053858,0.097351,0.15626,0.26654,0.1482,0.071308,0.044645,0.027106,0.025423,0.015768,0.010984,0.0084153,0.00017716,0,0,0,0.00035433,0.0077066,0.022057,0.059438,0.059084,0.10577,0.16848,0.25786,0.16095,0.057755,0.038179,0.024183,0.016565,0.010187,0.0075295,0.003809,8.8582e-05,0,0,0
8.8582e-05,0.003809,0.0093011,0.024094,0.019842,0.024094,0.054123,0.095668,0.21472,0.24174,0.10816,0.061742,0.030738,0.030206,0.02498,0.020817,0.015236,0.0095668,0.007618,0.0034547,0,0.0009744,0.0073523,0.026043,0.03871,0.052618,0.10019,0.14634,0.27549,0.14944,0.069448,0.045974,0.026752,0.025689,0.016653,0.010275,0.0077952,0.00026575,0,0,0,0.00017716,0.0060236,0.019577,0.060324,0.057135,0.10045,0.17149,0.25866,0.16565,0.057755,0.03933,0.023917,0.019222,0.010364,0.0085924,0.0013287,0,0,0,0
0.00017716,0.0035433,0.010098,0.023474,0.019045,0.024449,0.053061,0.099389,0.21915,0.24271,0.10355,0.058198,0.032067,0.030118,0.024537,0.020728,0.015236,0.0094783,0.0082381,0.002746,0,0.00070865,0.0085039,0.024094,0.039685,0.05244,0.10151,0.14767,0.27319,0.15139,0.068119,0.045708,0.02746,0.024537,0.016299,0.011161,0.0073523,0.00017716,0,0,0,0,0.0013287,0.019577,0.053503,0.067765,0.10196,0.17149,0.2669,0.1606,0.054921,0.038887,0.024006,0.018514,0.0099212,0.0087696,0.0018602,0,0,0,0
0.00026575,0.0035433,0.010275,0.023474,0.019842,0.023651,0.053946,0.096908,0.21773,0.24883,0.10134,0.05811,0.031624,0.030118,0.024271,0.020462,0.014527,0.0098326,0.0083267,0.0029232,0,0.0009744,0.0084153,0.022943,0.041633,0.053503,0.10019,0.1474,0.27593,0.14926,0.067411,0.04562,0.028169,0.024006,0.016565,0.0099212,0.007618,0.00044291,0,0,0,8.8582e-05,0.0026575,0.019399,0.057135,0.068474,0.10019,0.17034,0.26911,0.15714,0.054921,0.03747,0.023031,0.017894,0.011338,0.0088582,0.0019488,0,0,0,0
0.00044291,0.0038976,0.0083267,0.025069,0.020994,0.022854,0.055984,0.10373,0.21189,0.23793,0.098946,0.064399,0.032332,0.031269,0.024891,0.019399,0.015768,0.009744,0.0091239,0.0030118,0,0.0016831,0.0074409,0.025512,0.040039,0.055098,0.1024,0.14917,0.26185,0.14669,0.075737,0.04624,0.028878,0.025334,0.015502,0.01063,0.007618,0.00017716,0,0,0,0,0.0041633,0.018957,0.058907,0.063779,0.10727,0.16636,0.25848,0.16299,0.056604,0.037559,0.024449,0.018957,0.010896,0.0092125,0.0014173,0,0,0,0
0.00026575,0.0038976,0.0078838,0.025777,0.020197,0.022588,0.057224,0.10337,0.20843,0.23678,0.10337,0.063956,0.032687,0.031092,0.024537,0.020728,0.014439,0.010364,0.0090353,0.0033661,0,0.0015945,0.0072637,0.024094,0.041456,0.055364,0.1024,0.14589,0.26335,0.1482,0.075737,0.046063,0.028346,0.025512,0.016831,0.010098,0.0077952,0,0,0,0,0.00026575,0.0062893,0.019665,0.060501,0.064576,0.10355,0.16255,0.2552,0.16777,0.057047,0.038267,0.023208,0.019222,0.0099212,0.0098326,0.002126,0,0,0,0
0.0002645,0.0037031,0.0086405,0.026098,0.017722,0.024687,0.05678,0.098219,0.21319,0.24132,0.10157,0.062158,0.032181,0.031476,0.024511,0.020014,0.014283,0.010845,0.0090813,0.0032622,0,0.0017634,0.0076706,0.024863,0.039676,0.054311,0.1028,0.14786,0.2623,0.14936,0.074149,0.046464,0.029184,0.024687,0.016135,0.011021,0.0075824,0.00017634,0,0,0,0,0.0037031,0.01975,0.061277,0.067448,0.097249,0.16249,0.26494,0.16602,0.052901,0.03994,0.023453,0.019132,0.011021,0.0089931,0.0016752,0,0,0,0
0.00017634,0.0032622,0.010316,0.02504,0.019485,0.023893,0.056339,0.097602,0.21822,0.23585,0.10034,0.064715,0.031652,0.031829,0.024158,0.01975,0.015253,0.010139,0.0090813,0.0029095,0,0.00096985,0.0079351,0.026186,0.039411,0.056339,0.099542,0.14944,0.26442,0.14557,0.075913,0.046376,0.028566,0.024863,0.016399,0.010316,0.0073179,0.00044084,0,0,0,8.8168e-05,0.0045847,0.020896,0.059778,0.065068,0.10183,0.1654,0.25983,0.16576,0.054135,0.039499,0.021601,0.019573,0.010492,0.0088168,0.002645,0,0,0,0
0.0002645,0.0036149,0.0082878,0.025392,0.019661,0.025304,0.055458,0.098748,0.2168,0.23682,0.10122,0.063569,0.031917,0.031564,0.02407,0.019926,0.016135,0.0093458,0.0088168,0.0030859,0,0.0017634,0.0078469,0.025128,0.040205,0.056427,0.10289,0.1453,0.26433,0.14689,0.074766,0.04717,0.027332,0.025481,0.016223,0.010051,0.0081114,8.8168e-05,0,0,0,0,0.0057309,0.02116,0.060924,0.061277,0.10774,0.16593,0.25516,0.16364,0.053959,0.039676,0.023453,0.020014,0.01058,0.0090813,0.0016752,0,0,0,0
0.00035267,0.0029095,0.0089931,0.025392,0.018163,0.026891,0.054576,0.10069,0.21672,0.23779,0.10104,0.063216,0.030594,0.030771,0.024863,0.020014,0.015429,0.0096103,0.0089931,0.0029977,8.8168e-05,0.002116,0.0080233,0.024511,0.039587,0.057221,0.10183,0.14724,0.26309,0.14883,0.073179,0.047434,0.027244,0.02601,0.015341,0.010316,0.0076706,0.0002645,0,0,0,8.8168e-05,0.0030859,0.021601,0.055546,0.063569,0.10871,0.1669,0.26001,0.16426,0.052901,0.039499,0.023893,0.019926,0.010316,0.0088168,0.00088168,0,0,0,0
0.00017634,0.0029095,0.009963,0.023453,0.020455,0.027068,0.053959,0.099982,0.2183,0.23717,0.098572,0.06401,0.029889,0.032446,0.024158,0.020719,0.0149,0.010051,0.0089931,0.0028214,8.8168e-05,0.0013225,0.0083759,0.025392,0.039852,0.056251,0.10263,0.14495,0.26636,0.14724,0.073356,0.047611,0.027949,0.02504,0.015694,0.010139,0.0076706,8.8168e-05,0,0,0,8.8168e-05,0.0051137,0.021601,0.055281,0.062864,0.11118,0.16946,0.25957,0.15923,0.052813,0.039058,0.022835,0.019132,0.011021,0.009434,0.0013225,0,0,0,0
0.00017634,0.0029977,0.008905,0.023982,0.020279,0.027508,0.05343,0.1013,0.21866,0.23497,0.099013,0.064363,0.031652,0.031035,0.024599,0.02019,0.015253,0.010139,0.0089931,0.0025569,0,0.0014107,0.0083759,0.025216,0.039587,0.056251,0.10501,0.14248,0.26636,0.14759,0.07459,0.045759,0.028302,0.024423,0.017193,0.010139,0.0071416,0.00017634,0,0,0,8.8168e-05,0.0047611,0.020455,0.056692,0.063657,0.10906,0.16955,0.26045,0.15905,0.053871,0.039235,0.023982,0.019309,0.010668,0.0081114,0.001058,0,0,0,0
0.00017634,0.0038794,0.011197,0.022747,0.01878,0.027597,0.053253,0.10377,0.21469,0.23858,0.099365,0.062776,0.031564,0.028302,0.025569,0.020455,0.015694,0.0096985,0.0091695,0.0027332,0,0.001058,0.0091695,0.023805,0.040998,0.054752,0.1073,0.13931,0.27041,0.14698,0.073091,0.045054,0.029448,0.023717,0.017016,0.010756,0.0070534,8.8168e-05,0,0,0,0,0.0059954,0.02213,0.056516,0.066302,0.11153,0.16664,0.25754,0.15817,0.052019,0.037736,0.024511,0.020102,0.010492,0.0091695,0.0011462,0,0,0,0
0.00017634,0.0044966,0.010845,0.024158,0.017545,0.02601,0.053871,0.10395,0.21583,0.23814,0.10078,0.061894,0.031035,0.02839,0.025304,0.021072,0.015341,0.0091695,0.0096985,0.0022924,0,0.0013225,0.0093458,0.02407,0.041174,0.054664,0.10598,0.14371,0.27076,0.14557,0.071416,0.044789,0.029095,0.024599,0.015077,0.011109,0.0072298,8.8168e-05,0,0,0,0.00017634,0.0049374,0.022395,0.057045,0.063569,0.1118,0.16778,0.26001,0.16126,0.047787,0.039323,0.023982,0.01975,0.010933,0.0084641,0.00079351,0,0,0,0
0.00035267,0.0034385,0.010845,0.024599,0.018515,0.025392,0.055105,0.10086,0.21777,0.2377,0.10086,0.062247,0.031388,0.02839,0.02504,0.020455,0.015518,0.0092576,0.009963,0.0022924,8.8168e-05,0.0014989,0.0083759,0.024599,0.04188,0.053694,0.10589,0.14512,0.26847,0.14601,0.072738,0.04523,0.028126,0.023982,0.016487,0.010404,0.0069653,0.00044084,0,0,0,8.8168e-05,0.0044084,0.0231,0.05484,0.066214,0.11118,0.16875,0.2593,0.16091,0.048757,0.036942,0.023541,0.019397,0.011374,0.0089931,0.002116,8.8168e-05,0,0,0
0.00052901,0.0032622,0.0096985,0.024423,0.020984,0.02504,0.059954,0.097602,0.21504,0.23867,0.099718,0.063922,0.030506,0.028214,0.024863,0.020719,0.015518,0.0095221,0.0090813,0.0027332,8.8168e-05,0.0014107,0.0074943,0.02601,0.040557,0.054223,0.10483,0.14724,0.26785,0.1475,0.072298,0.044348,0.027332,0.024246,0.016928,0.01058,0.0066126,0.00044084,0,0,0,0,0.0046729,0.022659,0.054576,0.062158,0.11409,0.17122,0.26212,0.15438,0.052019,0.038265,0.023893,0.018515,0.011197,0.0081114,0.002116,0,0,0,0
0,0.0025569,0.0083759,0.023629,0.018603,0.026539,0.057662,0.097249,0.20561,0.25657,0.10166,0.059601,0.031035,0.030859,0.023717,0.020102,0.014371,0.0090813,0.010404,0.0023805,0,0.00079351,0.0074061,0.025657,0.036678,0.057926,0.09672,0.14565,0.27932,0.14997,0.067889,0.046288,0.028566,0.023717,0.01587,0.011285,0.0061718,8.8168e-05,0,0,0,0,0.0039676,0.016047,0.052724,0.067184,0.10157,0.16725,0.27297,0.1498,0.061541,0.043731,0.025481,0.018163,0.009434,0.0093458,0.00079351,0,0,0,0
0,0.0024687,0.0083759,0.023541,0.01975,0.026715,0.056868,0.10104,0.20975,0.24996,0.10025,0.059161,0.030859,0.031564,0.022306,0.021248,0.013931,0.0090813,0.010139,0.0029977,0,0.00052901,0.0081996,0.023805,0.039587,0.055987,0.095927,0.15385,0.27006,0.15041,0.069653,0.044789,0.029536,0.023717,0.015518,0.011462,0.0066126,0.00035267,0,0,0,0.00017634,0.0037031,0.017545,0.058896,0.064451,0.099718,0.18321,0.25331,0.16611,0.050432,0.040998,0.024952,0.017281,0.0096985,0.0091695,0.00035267,0,0,0,0
0,0.0037736,0.0081615,0.024309,0.019921,0.023782,0.059763,0.099605,0.20983,0.25265,0.09706,0.060026,0.032558,0.030101,0.022466,0.021325,0.01448,0.0090391,0.0099166,0.0012286,0,0.0011409,0.0073717,0.024923,0.039403,0.056867,0.10083,0.14735,0.27337,0.14629,0.070382,0.046073,0.028872,0.023431,0.015621,0.010619,0.0072839,0.00017552,0,0,0,0.00035103,0.0040369,0.020184,0.056253,0.065029,0.10522,0.17683,0.25801,0.16297,0.049408,0.039754,0.023519,0.018341,0.010443,0.0093901,0.00026327,0,0,0,0
0,0.0035981,0.0082492,0.023958,0.021852,0.023168,0.058798,0.10083,0.21501,0.24555,0.097148,0.06143,0.031066,0.032558,0.022115,0.01957,0.014305,0.0092146,0.0097411,0.0018429,0,0.0012286,0.0072839,0.025362,0.039491,0.057481,0.10118,0.14726,0.27179,0.14726,0.071172,0.044142,0.029662,0.02308,0.015972,0.0099166,0.0075472,0.00017552,0,0,0,0.00017552,0.0036858,0.019307,0.058622,0.067135,0.10075,0.17376,0.26959,0.15419,0.051075,0.039667,0.023431,0.01799,0.01018,0.01018,0.00026327,0,0,0,0
8.7758e-05,0.003247,0.0081615,0.025801,0.019746,0.021939,0.059324,0.09706,0.21246,0.2409,0.10189,0.062747,0.033787,0.033875,0.022993,0.019833,0.014568,0.0095656,0.01018,0.0018429,0,0.0015796,0.0070206,0.025538,0.039667,0.055287,0.10224,0.1505,0.25968,0.14603,0.077841,0.046336,0.030101,0.023958,0.015884,0.010706,0.0074594,0.00017552,0,0,0,0,0.0024572,0.018868,0.06222,0.068539,0.10118,0.17095,0.25555,0.16419,0.050022,0.041773,0.022466,0.019043,0.012111,0.01018,0.00043879,0,0,0,0
0,0.0033348,0.010268,0.024484,0.018605,0.022466,0.059939,0.09548,0.21957,0.23387,0.10373,0.063449,0.032646,0.032909,0.022203,0.020886,0.015182,0.0093901,0.010004,0.0015796,0,0.0010531,0.0073717,0.02624,0.039315,0.054936,0.10118,0.14717,0.26406,0.14664,0.07749,0.04695,0.028697,0.024572,0.016411,0.010531,0.0072839,8.7758e-05,0,0,0,0,0.0035981,0.019482,0.059675,0.068539,0.10083,0.1699,0.25353,0.17034,0.049934,0.038438,0.025362,0.019219,0.010531,0.010443,0.00017552,0,0,0,0
8.7758e-05,0.0033348,0.0095656,0.023782,0.019394,0.022642,0.059237,0.09627,0.22334,0.23177,0.099956,0.066257,0.02975,0.033348,0.023695,0.020799,0.015796,0.0090391,0.0099166,0.0020184,0,0.0013164,0.0072839,0.025976,0.038087,0.056867,0.099781,0.14708,0.26608,0.14603,0.076964,0.046863,0.028609,0.02466,0.016762,0.0095656,0.0080737,0,0,0,0,8.7758e-05,0.0031593,0.022027,0.056955,0.066433,0.10399,0.16771,0.25968,0.16595,0.049846,0.037209,0.025889,0.019833,0.010619,0.010443,0.00017552,0,0,0,0
0.00017552,0.0035981,0.0089513,0.024923,0.018341,0.022905,0.056516,0.09943,0.22229,0.23545,0.10022,0.063624,0.031154,0.030627,0.02387,0.020799,0.015972,0.0092146,0.010268,0.0016674,0,0.0017552,0.0074594,0.027117,0.037122,0.053971,0.10329,0.14884,0.26371,0.14471,0.079158,0.045722,0.028521,0.024835,0.01527,0.010268,0.0081615,8.7758e-05,0,0,0,0.00043879,0.0028082,0.020711,0.055726,0.064151,0.10619,0.17253,0.25476,0.17218,0.049057,0.036683,0.026503,0.018429,0.0094778,0.0098289,0.00052655,0,0,0,0
0.00017552,0.0035103,0.008337,0.026678,0.017464,0.023256,0.060992,0.096446,0.21948,0.23756,0.099254,0.064326,0.029925,0.03054,0.024309,0.020711,0.016762,0.0095656,0.0092146,0.0014919,0,0.0011409,0.0088635,0.025362,0.037736,0.057569,0.10057,0.14884,0.26608,0.14726,0.075559,0.045459,0.02817,0.024221,0.015533,0.010882,0.0067573,0,0,0,0,0.00017552,0.0030715,0.022642,0.055814,0.066433,0.10689,0.16858,0.25713,0.16779,0.048793,0.03756,0.02545,0.017903,0.010882,0.010531,0.00035103,0,0,0,0
0.00035103,0.0031593,0.0093023,0.027029,0.015796,0.022993,0.057481,0.098815,0.21518,0.2452,0.096621,0.063273,0.031593,0.03247,0.023519,0.020711,0.015884,0.01018,0.0073717,0.0030715,0,0.0011409,0.0081615,0.024835,0.039315,0.054234,0.10259,0.15138,0.26398,0.14778,0.07477,0.046424,0.028258,0.025011,0.014919,0.010443,0.0062308,0.00052655,0,0,0,0.00035103,0.0037736,0.020974,0.05441,0.06538,0.1068,0.17508,0.25116,0.16937,0.049759,0.040983,0.02229,0.016674,0.011233,0.008688,0.0030715,0,0,0,0
0.00017552,0.0038613,0.0086003,0.024835,0.01799,0.02308,0.057043,0.1011,0.21729,0.24081,0.098991,0.064151,0.031242,0.031856,0.022905,0.019833,0.016586,0.0089513,0.0078104,0.002896,0,0.0020184,0.0077227,0.02387,0.03993,0.055638,0.10259,0.1505,0.2638,0.15103,0.073541,0.044405,0.028872,0.024221,0.014217,0.011233,0.0063186,8.7758e-05,0,0,0,0.00026327,0.0052655,0.021764,0.054585,0.062922,0.10724,0.17332,0.2566,0.16692,0.048618,0.04265,0.022027,0.017288,0.0097411,0.0090391,0.0017552,0,0,0,0
8.7758e-05,0.0035103,0.0087758,0.023168,0.019921,0.022115,0.057745,0.097323,0.22975,0.22764,0.1018,0.066257,0.030276,0.031505,0.023168,0.020886,0.015972,0.0091268,0.0078982,0.0030715,0,0.0014041,0.0073717,0.024221,0.040193,0.054585,0.099956,0.14831,0.26757,0.15191,0.073892,0.044756,0.029223,0.02466,0.014743,0.010092,0.0069329,0.00017552,0,0,0,0.00026327,0.0035103,0.021764,0.055375,0.065467,0.10478,0.16893,0.24625,0.18017,0.04853,0.04265,0.02229,0.019043,0.010443,0.007986,0.002545,0,0,0,0
8.7758e-05,0.0037736,0.010092,0.023256,0.017727,0.024572,0.056779,0.09706,0.22598,0.2294,0.10391,0.064502,0.029662,0.032383,0.023168,0.021588,0.016147,0.0089513,0.007986,0.0029838,0,0.0015796,0.0091268,0.023168,0.039403,0.056955,0.098991,0.14691,0.26696,0.15103,0.074945,0.044844,0.028609,0.025538,0.014919,0.0098289,0.0070206,0.00017552,0,0,0,0.00035103,0.0049144,0.02624,0.053532,0.063273,0.10636,0.17297,0.248,0.17043,0.049934,0.042124,0.022729,0.017815,0.01097,0.007986,0.0023695,0,0,0,0
8.7758e-05,0.0034226,0.010531,0.022993,0.016762,0.023782,0.057218,0.096007,0.22238,0.23651,0.10241,0.064853,0.029487,0.03326,0.023256,0.020799,0.015709,0.0099166,0.0092146,0.0014041,0,0.0014919,0.0074594,0.024835,0.03914,0.056341,0.097762,0.15244,0.26319,0.1498,0.076613,0.045371,0.028434,0.024748,0.015358,0.010619,0.0064063,0,0,0,0,0.00026327,0.003247,0.026503,0.048004,0.062659,0.10478,0.16885,0.25748,0.17464,0.049583,0.041597,0.022466,0.018429,0.010794,0.0074594,0.003247,0,0,0,0
8.7758e-05,0.0039491,0.0094778,0.02308,0.01799,0.02545,0.058271,0.094427,0.22598,0.22993,0.10197,0.065731,0.030803,0.032734,0.023695,0.020097,0.014919,0.0095656,0.0099166,0.0019307,0,0.0014919,0.008688,0.021764,0.041509,0.055638,0.098903,0.15208,0.2609,0.15226,0.075559,0.045722,0.029048,0.023782,0.015884,0.0099166,0.0067573,8.7758e-05,0,0,0,0.00026327,0.0037736,0.020184,0.060114,0.061694,0.1018,0.16437,0.24871,0.18438,0.048179,0.042299,0.023344,0.019394,0.010619,0.0088635,0.0020184,0,0,0,0
8.7758e-05,0.0037736,0.0092146,0.023168,0.019131,0.026152,0.057832,0.097411,0.22484,0.22685,0.10171,0.065994,0.03133,0.032383,0.023519,0.01957,0.016849,0.0088635,0.010268,0.0010531,0,0.0018429,0.0073717,0.024397,0.040193,0.055989,0.10259,0.14682,0.26336,0.14928,0.077051,0.045371,0.029399,0.023431,0.015709,0.0097411,0.0074594,0,0,0,0,0.00017552,0.0034226,0.01957,0.059763,0.062308,0.10636,0.17271,0.24756,0.17429,0.048091,0.044142,0.021501,0.019833,0.010619,0.0093901,0.00026327,0,0,0,0
0,0.0030859,0.010316,0.02407,0.017016,0.025392,0.057574,0.097425,0.2228,0.23091,0.10272,0.063657,0.031388,0.033063,0.023982,0.019573,0.017016,0.0085523,0.010051,0.0014107,0,0.0012344,0.0081996,0.023805,0.039499,0.056075,0.10157,0.149,0.26186,0.15033,0.07653,0.045935,0.029272,0.02407,0.015518,0.0093458,0.0077588,0,0,0,0,0,0.0028214,0.017457,0.05969,0.064451,0.10448,0.17096,0.24978,0.17634,0.047611,0.042938,0.023276,0.020367,0.01058,0.008905,0.00035267,0,0,0,0
8.8168e-05,0.0029977,0.0093458,0.024158,0.018074,0.023893,0.06013,0.095221,0.22527,0.22915,0.1021,0.065332,0.029889,0.03368,0.023629,0.020102,0.016311,0.0096103,0.0088168,0.0022042,0,0.001058,0.0088168,0.022924,0.041703,0.055458,0.097514,0.15262,0.25842,0.15306,0.07653,0.0462,0.028831,0.024334,0.015958,0.0098748,0.0067008,0,0,0,0,8.8168e-05,0.0030859,0.018251,0.06207,0.061189,0.1043,0.16479,0.24123,0.1893,0.049021,0.040028,0.023893,0.020279,0.011462,0.0090813,0.0019397,0,0,0,0
0,0.0032622,0.010051,0.023188,0.020719,0.022747,0.058367,0.094163,0.21742,0.24087,0.10139,0.064363,0.030418,0.033504,0.023541,0.019838,0.015518,0.010051,0.0075824,0.0029977,0,0.0012344,0.0083759,0.025216,0.039587,0.05581,0.10078,0.15094,0.25789,0.15412,0.075295,0.045935,0.027861,0.024863,0.014989,0.010051,0.0067008,0.00035267,0,0,0,0.0002645,0.0037912,0.022395,0.05775,0.066655,0.10386,0.1632,0.25384,0.17828,0.047522,0.039058,0.023717,0.019309,0.010492,0.0077588,0.002116,0,0,0,0
0,0.0031004,0.0085039,0.023031,0.020462,0.024714,0.058198,0.094074,0.225,0.23722,0.10196,0.060856,0.029055,0.034901,0.022677,0.019842,0.016299,0.0092125,0.0082381,0.0026575,0,0.0012401,0.007618,0.023208,0.041545,0.055807,0.10479,0.15272,0.26176,0.14908,0.070511,0.047834,0.026309,0.025423,0.015679,0.0098326,0.0065551,8.8582e-05,0,0,0,8.8582e-05,0.0047834,0.019488,0.059704,0.067322,0.10648,0.16193,0.25308,0.17645,0.046594,0.041456,0.022323,0.020905,0.010541,0.0078838,0.0009744,0,0,0,0
0.00026575,0.0036319,0.01001,0.025069,0.017451,0.024626,0.05811,0.097263,0.22021,0.24289,0.097706,0.061033,0.030915,0.031712,0.02312,0.020462,0.014616,0.010187,0.0083267,0.0023917,0,0.0014173,0.0092125,0.020994,0.044291,0.055098,0.10568,0.1528,0.26229,0.14758,0.070954,0.046505,0.025954,0.024449,0.01559,0.010984,0.0062007,0,0,0,0,0.00026575,0.0051377,0.017628,0.062627,0.068917,0.10408,0.16671,0.25281,0.17229,0.047391,0.041988,0.023031,0.017894,0.0096554,0.0088582,0.00070865,0,0,0,0
8.8582e-05,0.0040748,0.009744,0.024891,0.019577,0.022943,0.058818,0.098946,0.22101,0.24803,0.091239,0.05935,0.029941,0.031092,0.024714,0.019399,0.016388,0.0087696,0.0085039,0.0024803,0,0.0019488,0.0085039,0.023031,0.041191,0.054744,0.10674,0.15378,0.26406,0.14722,0.068828,0.045974,0.028258,0.023386,0.016122,0.0098326,0.0063779,0,0,0,8.8582e-05,0.00044291,0.0044291,0.019665,0.058818,0.06936,0.11082,0.17397,0.25919,0.1583,0.045885,0.040925,0.020197,0.019134,0.0090353,0.0089468,0.00079724,0,0,0,0
8.8168e-05,0.0041439,0.010316,0.023541,0.018603,0.023188,0.057838,0.096808,0.225,0.24696,0.090901,0.061894,0.029624,0.030682,0.024952,0.01975,0.016664,0.0083759,0.0084641,0.0022042,0,0.0014989,0.0090813,0.021866,0.040116,0.054488,0.10272,0.15297,0.26732,0.1505,0.069653,0.046112,0.026979,0.025304,0.015077,0.0095221,0.0067889,0,0,0,0,8.8168e-05,0.0035267,0.017016,0.057045,0.069035,0.11047,0.17008,0.25419,0.17113,0.049462,0.037648,0.023364,0.017193,0.0089931,0.009434,0.0013225,0,0,0,0
0,0.0033504,0.010051,0.022835,0.020984,0.02407,0.05775,0.09672,0.22121,0.24863,0.094516,0.05969,0.029272,0.031035,0.024158,0.019926,0.016752,0.0088168,0.0081114,0.002116,0,0.0014989,0.0098748,0.020543,0.041615,0.055281,0.10192,0.15482,0.26494,0.15368,0.066038,0.045583,0.027332,0.025921,0.01446,0.010139,0.0059954,0.00035267,0,0,0,8.8168e-05,0.0042321,0.018603,0.057133,0.070799,0.10633,0.17528,0.25075,0.17157,0.047082,0.040116,0.024158,0.015518,0.0070534,0.0056427,0.0055546,8.8168e-05,0,0,0
0,0.0035267,0.010668,0.023629,0.019221,0.023364,0.057926,0.097602,0.21822,0.25428,0.091342,0.060395,0.02839,0.03033,0.025128,0.02019,0.01587,0.0092576,0.0089931,0.0016752,0,0.0014989,0.010051,0.021866,0.039764,0.056075,0.10545,0.14856,0.26812,0.15156,0.067272,0.045495,0.027156,0.026274,0.014107,0.009963,0.0066126,0.00017634,0,0,0,8.8168e-05,0.0037912,0.019661,0.059513,0.068771,0.11083,0.1788,0.2504,0.16637,0.048051,0.037824,0.021689,0.01587,0.0071416,0.0074061,0.0037912,0,0,0,0
0,0.0040557,0.010139,0.023276,0.018868,0.024158,0.059425,0.0924,0.22527,0.2511,0.090372,0.060395,0.030065,0.031123,0.023541,0.019485,0.015782,0.0097866,0.008905,0.0018515,0,0.0020279,0.0090813,0.020279,0.041968,0.05581,0.10254,0.149,0.27085,0.1513,0.066655,0.0462,0.026979,0.026362,0.013931,0.010404,0.0064363,0.00017634,0,0,0,0.00035267,0.0048492,0.020014,0.06013,0.065068,0.10721,0.17783,0.25137,0.17202,0.046729,0.037295,0.020367,0.017898,0.0078469,0.0071416,0.0038794,0,0,0,0
